D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.788715,0.88046,1.312885,5.0,127.074802,524.093029,179.125389,0.01225,0.010046,0.374246,0.265497,21.643476,39.0,0.4096053816050654,0.0
0.669346,0.607183,1.11293,4.0,141.240075,819.766539,296.586569,0.0135,0.011626,0.413425,0.196881,28.730255,39.0,1.099872511821862,0.0
0.728278,0.383539,0.5,6.0,121.204957,1085.97496,241.722276,0.011,0.00996,0.228068,0.118017,41.410983,39.0,0.9943213267430182,0.0
0.800000,0.676767,0.572861,7.0,111.116913,846.860544,111.116913,0.00975,0.009249,0.147237,0.151024,35.473212,39.0,0.0,1.0
0.794302,0.624555,0.5,6.0,112.334973,947.236346,113.816554,0.011,0.009504,0.129295,0.128901,39.395124,39.0,0.013187993951231616,0.0
0.704797,0.781589,0.5,7.0,124.724554,1178.524633,139.685653,0.00975,0.009698,0.108636,0.108117,43.491182,39.0,0.1199588679913,0.0
0.767948,1.05,0.5,6.0,123.697206,1073.018679,136.846328,0.011,0.009658,0.068854,0.109713,43.145734,39.0,0.10630087179487173,0.0
0.800000,0.78282,0.694534,7.0,108.488232,744.374046,108.488232,0.00975,0.009308,0.169175,0.178777,31.180267,39.0,0.0,1.0
0.800000,0.545173,0.5,7.0,116.120648,918.482093,132.671069,0.00975,0.009262,0.152954,0.133874,38.473288,39.0,0.1425220729940094,0.0
0.685939,0.590802,0.5,3.0,126.067706,1325.721278,204.370573,0.01475,0.011854,0.126953,0.090665,47.614189,39.0,0.6211192925449707,0.0
0.800000,0.662626,0.5,5.0,110.826803,955.962697,113.791482,0.01225,0.009818,0.116265,0.125228,40.043272,39.0,0.02675056410256415,0.0
0.669346,0.804143,1.4,6.0,150.45323,691.471034,300.826735,0.011,0.010252,0.473769,0.236947,24.233899,39.0,0.9994724558656578,0.0
